MODEL,SCENARIO,REGION,VARIABLE,UNIT,1950,1955,1960,1965,1970,1975,1980,1985,1990,1995,2000,2005,2010,2015,2020,2025,2030,2035,2040,2045,2050,2055,2060,2065,2070,2075,2080,2085,2090,2095,2100,2105,2110,2115,2120,2125,2130,2135,2140,2145,2150
IIASA GDP,SSP1_v9_130219,LBY,GDP|PPP,billion US$2005/yr,,,,,,,,,,,,,121.6315801,128.2795983,125.0931301,121.9273073,126.7169693,139.2958411,158.7351312,183.4415659,211.3744956,240.969741,269.7383298,295.7690999,320.086073,343.9984446,368.2159055,392.2687361,415.4693331,437.6129977,457.3531868,,,,,,,,,,
IIASA GDP,SSP1_v9_130219,LCA,GDP|PPP,billion US$2005/yr,,,,,,,,,,,,,2.09267522,2.591006783,2.925058377,3.284362888,3.661783165,4.043639052,4.550486308,5.153510126,5.762158383,6.263910428,6.679024062,7.053274416,7.419560399,7.775757536,8.10854527,8.401524149,8.623579156,8.756402658,8.802105751,,,,,,,,,,
IIASA GDP,SSP1_v9_130219,LKA,GDP|PPP,billion US$2005/yr,,,,,,,,,,,,,84.2289419,97.18417269,103.3223328,107.794486,116.9190286,132.8203878,156.3060878,187.1563439,223.5394964,263.9704305,305.3224183,344.3337905,378.4126134,406.6715659,429.5112155,447.5330738,460.6747119,468.5847951,472.1115125,,,,,,,,,,
IIASA GDP,SSP1_v9_130219,LSO,GDP|PPP,billion US$2005/yr,,,,,,,,,,,,,2.499693097,3.094999472,3.44288079,4.025299537,4.969159008,6.32192745,8.082059626,10.22333467,12.73278686,15.61933299,18.88816964,22.90931667,27.56589658,32.46800559,37.06430025,41.08536167,44.48972375,47.35705871,49.78405253,,,,,,,,,,
IIASA GDP,SSP1_v9_130219,LTU,GDP|PPP,billion US$2005/yr,,,,,,,,,,,,,50.44228363,57.42458834,65.97085858,73.91188644,78.8435484,81.15586761,81.81635872,81.79300285,81.64334723,81.96795846,83.08234085,84.91732207,87.17324248,89.54400334,91.8251177,93.873937,95.52442599,96.81600688,98.09684274,,,,,,,,,,
IIASA GDP,SSP1_v9_130219,LUX,GDP|PPP,billion US$2005/yr,,,,,,,,,,,,,41.52657442,55.06296311,68.69934964,82.67080609,97.51322957,113.6135663,131.032699,149.5501854,168.7675623,188.2787976,207.7332005,226.6743579,244.673904,261.3303595,276.5668716,290.1647162,301.7546028,311.4940603,319.6234099,,,,,,,,,,
IIASA GDP,SSP1_v9_130219,LVA,GDP|PPP,billion US$2005/yr,,,,,,,,,,,,,28.51706744,34.25467947,39.71607712,46.06544488,50.66481067,53.49740502,55.13194334,56.1513155,56.8802396,57.90984061,59.39095513,61.18193083,63.0759647,64.92200475,66.57015439,67.91746404,68.7996133,69.18884271,69.43387178,,,,,,,,,,
IIASA GDP,SSP1_v9_130219,MAR,GDP|PPP,billion US$2005/yr,,,,,,,,,,,,,102.9664942,124.8987041,145.1932889,168.6913682,197.6155467,232.7560756,272.7770583,321.5312822,379.7906285,445.8670455,513.62398,577.2986524,632.5207534,676.871492,710.2022798,733.8879877,749.6776775,759.1038631,767.6604099,,,,,,,,,,
IIASA GDP,SSP1_v9_130219,MDA,GDP|PPP,billion US$2005/yr,,,,,,,,,,,,,10.7845179,14.14960847,24.3881633,40.47477693,56.27277369,66.95051628,71.58533554,72.04363105,70.41997481,68.36614048,66.53432457,65.13126143,64.06619338,63.1645639,62.20025169,61.0831778,59.81306936,58.44525066,57.22709241,,,,,,,,,,
IIASA GDP,SSP1_v9_130219,MDG,GDP|PPP,billion US$2005/yr,,,,,,,,,,,,,15.54693831,20.43377932,28.31344962,38.87331377,51.26877769,66.27332709,84.46343215,106.6068879,133.9113084,166.7650769,205.5567046,250.4910676,302.0467693,359.5338654,422.6649602,488.967663,554.7069161,615.9824261,669.5008229,,,,,,,,,,
IIASA GDP,SSP1_v9_130219,MDV,GDP|PPP,billion US$2005/yr,,,,,,,,,,,,,1.766735782,1.815526765,2.116953508,2.450486011,2.833695695,3.28992931,3.824111004,4.484614699,5.233895818,6.178900036,7.254454298,8.349951328,9.289999915,9.978648424,10.36760802,10.45278947,10.2585822,9.900621842,9.534969983,,,,,,,,,,
IIASA GDP,SSP1_v9_130219,MEX,GDP|PPP,billion US$2005/yr,,,,,,,,,,,,,1293.83119,1521.113958,1805.324638,2174.122726,2554.929917,2971.111518,3409.035567,3835.84142,4210.450666,4535.275168,4834.07369,5128.515989,5427.161753,5725.378607,6014.819791,6282.742771,6517.497787,6703.222365,6820.729315,,,,,,,,,,
IIASA GDP,SSP1_v9_130219,MKD,GDP|PPP,billion US$2005/yr,,,,,,,,,,,,,15.87908766,20.29015324,27.18696447,35.59791186,44.23025874,52.34371359,59.66525406,66.15796516,71.84636737,77.19793109,82.56159457,87.85643443,92.8409874,97.26619881,100.9853138,103.9068578,105.8441446,106.737631,106.6075684,,,,,,,,,,
IIASA GDP,SSP1_v9_130219,MLI,GDP|PPP,billion US$2005/yr,,,,,,,,,,,,,13.42277976,22.21467309,31.35474328,43.00290023,59.55644856,83.0827756,114.5111184,152.987418,193.5330774,236.5302804,284.6996683,342.0712815,409.5824046,486.2304789,569.6748766,656.7635499,744.2686401,829.1277202,908.9674196,,,,,,,,,,
IIASA GDP,SSP1_v9_130219,MLT,GDP|PPP,billion US$2005/yr,,,,,,,,,,,,,8.76494831,10.46784317,12.71621877,15.50948811,18.38637884,21.11294765,23.53898469,25.60463004,27.3087268,28.7056103,29.88711336,30.90311034,31.78701573,32.48285799,32.88156856,32.90531564,32.55269123,31.9087125,31.13654347,,,,,,,,,,
IIASA GDP,SSP1_v9_130219,MNG,GDP|PPP,billion US$2005/yr,,,,,,,,,,,,,9.639132642,11.80842701,15.53781854,19.77813144,24.33770552,29.04785661,33.95392584,39.20425687,44.6051624,49.92191637,54.90708601,59.42799086,63.45202728,66.94214175,69.87407758,72.27702532,74.23855801,75.80069527,76.97784682,,,,,,,,,,
IIASA GDP,SSP1_v9_130219,MOZ,GDP|PPP,billion US$2005/yr,,,,,,,,,,,,,16.64892117,26.56166561,36.96116104,49.67417966,64.9994379,84.14690133,106.5132111,133.44399,167.065306,210.409296,265.2336603,332.1256821,410.4158984,498.0266222,591.8839541,687.8663203,781.6469273,869.1280317,947.3469014,,,,,,,,,,
IIASA GDP,SSP1_v9_130219,MRT,GDP|PPP,billion US$2005/yr,,,,,,,,,,,,,4.938038491,7.150031954,9.246470578,11.8961223,15.24519817,19.2266978,24.05977656,30.07852136,37.55852603,46.60843035,57.08931091,68.63813106,80.7379728,92.79482019,104.3115738,114.9326283,124.4836116,132.8914767,140.1644991,,,,,,,,,,
IIASA GDP,SSP1_v9_130219,MUS,GDP|PPP,billion US$2005/yr,,,,,,,,,,,,,12.18084854,13.80879464,14.73331535,15.33870315,16.18977887,17.52281317,19.50472226,21.97051053,25.03288786,28.41530698,31.82702436,34.98265278,38.7638752,42.84056886,46.98418684,50.74111535,54.06869663,56.77919382,58.81190988,,,,,,,,,,
IIASA GDP,SSP1_v9_130219,MWI,GDP|PPP,billion US$2005/yr,,,,,,,,,,,,,9.803567882,13.32701503,19.18710478,27.46852614,39.21646179,55.33383198,76.80249593,104.5776403,140.2041809,185.0942822,241.1075985,309.5816613,391.1258463,484.3935096,586.8623942,695.3352037,806.7979169,918.3589875,1027.501276,,,,,,,,,,
IIASA GDP,SSP1_v9_130219,MYS,GDP|PPP,billion US$2005/yr,,,,,,,,,,,,,314.5861653,376.6996066,438.3264737,515.1147142,610.2228525,719.8822278,836.2268329,948.9669884,1051.054933,1139.298522,1214.056047,1279.12426,1345.355687,1418.831114,1500.473052,1586.739479,1671.256294,1747.648989,1812.040753,,,,,,,,,,
IIASA GDP,SSP1_v9_130219,NAM,GDP|PPP,billion US$2005/yr,,,,,,,,,,,,,9.990739586,13.18705471,16.74743797,21.65347101,27.77114101,34.90461366,42.82497497,51.18428489,59.63532113,67.91208513,75.74132694,82.90543909,89.28044766,94.74415946,99.3846325,103.8268981,108.4685481,113.3429666,118.2216315,,,,,,,,,,
IIASA GDP,SSP1_v9_130219,NER,GDP|PPP,billion US$2005/yr,,,,,,,,,,,,,8.174337138,11.5488976,16.75583671,24.45554715,34.61806595,48.26770492,66.78592899,91.57052163,124.0130262,164.8895168,214.8060051,274.5419682,345.3104027,427.9072525,522.6108662,627.1487111,739.3551431,856.4168974,975.6926703,,,,,,,,,,
IIASA GDP,SSP1_v9_130219,NGA,GDP|PPP,billion US$2005/yr,,,,,,,,,,,,,303.5622692,497.871136,720.876579,984.3269286,1319.099136,1753.421408,2321.47493,3035.146182,3886.326949,4840.539772,5848.009204,6858.653234,7843.39911,8786.949548,9686.192141,10541.89636,11356.18593,12127.27862,12850.08136,,,,,,,,,,
IIASA GDP,SSP1_v9_130219,NIC,GDP|PPP,billion US$2005/yr,,,,,,,,,,,,,12.13228051,14.73759091,17.77008836,21.74308875,26.61654686,32.36647886,38.93732023,46.16677939,54.05474997,63.64636071,74.48982229,85.64688893,95.93250252,104.8713358,112.3639075,118.5179458,123.4493185,127.1716389,129.4655489,,,,,,,,,,
IIASA GDP,SSP1_v9_130219,NLD,GDP|PPP,billion US$2005/yr,,,,,,,,,,,,,678.2466861,749.9246962,844.9003602,954.0194637,1069.597945,1186.754918,1304.816811,1422.992196,1541.268494,1659.627329,1779.412342,1901.150404,2025.084726,2150.364116,2277.738485,2405.825431,2529.648979,2645.348512,2754.343355,,,,,,,,,,
IIASA GDP,SSP1_v9_130219,NOR,GDP|PPP,billion US$2005/yr,,,,,,,,,,,,,232.9385625,274.9943206,318.6649936,373.9559957,432.4469629,491.7297539,551.0996607,611.0620126,671.845369,734.3848383,799.9396638,868.3885109,938.57123,1008.802823,1078.598025,1147.485852,1214.214364,1278.263436,1339.798879,,,,,,,,,,
IIASA GDP,SSP1_v9_130219,NPL,GDP|PPP,billion US$2005/yr,,,,,,,,,,,,,34.54272263,44.91958444,55.70210054,68.78490169,86.77905924,112.5973267,148.2798744,195.1282943,253.7746029,322.918167,399.6441826,479.9359985,560.2086156,636.9305966,706.9770494,767.9348817,818.3633794,857.5852012,884.6737213,,,,,,,,,,
IIASA GDP,SSP1_v9_130219,NZL,GDP|PPP,billion US$2005/yr,,,,,,,,,,,,,117.4508213,138.8879479,157.3612958,180.1328024,204.5715381,230.0755679,256.3059216,283.1801125,310.4313423,338.3102998,367.2862024,397.3444328,428.1329983,459.3542307,490.8303838,522.1053841,552.1840407,580.355482,607.0400326,,,,,,,,,,
IIASA GDP,SSP1_v9_130219,OMN,GDP|PPP,billion US$2005/yr,,,,,,,,,,,,,59.77382178,68.15015444,78.03489612,86.88782418,94.53905378,100.9587109,106.8121206,115.0147753,125.598629,137.9570259,151.2052135,164.8307579,178.36437,191.275656,203.2733509,214.103005,223.3185808,230.7524353,236.5352622,,,,,,,,,,
IIASA GDP,SSP1_v9_130219,PAK,GDP|PPP,billion US$2005/yr,,,,,,,,,,,,,426.986942,503.2008124,614.7813625,761.4602856,962.8495783,1230.672545,1574.344568,1998.960351,2499.798044,3058.103783,3646.807871,4237.631139,4809.00053,5339.869315,5816.558244,6232.793737,6589.820136,6889.738849,7159.614969,,,,,,,,,,
IIASA GDP,SSP1_v9_130219,PAN,GDP|PPP,billion US$2005/yr,,,,,,,,,,,,,34.22839953,48.58630677,61.48736206,71.34673443,79.7243673,88.55643626,98.75959539,110.2174117,121.9175451,132.9054305,142.336737,150.2932968,157.7851809,165.4428029,173.3031982,180.7862533,187.2402687,192.1605516,195.1817721,,,,,,,,,,
IIASA GDP,SSP1_v9_130219,PER,GDP|PPP,billion US$2005/yr,,,,,,,,,,,,,208.513429,278.81426,349.8336153,413.6682991,473.7024596,530.9453897,586.8104545,640.853566,691.2247762,734.9319386,769.4476799,794.8066926,812.9869413,825.7716313,839.5839708,857.857631,881.0452752,905.304941,926.9263454,,,,,,,,,,
IIASA GDP,SSP1_v9_130219,PHL,GDP|PPP,billion US$2005/yr,,,,,,,,,,,,,278.188093,333.9717636,429.8343385,547.2766453,701.8575533,892.5084381,1114.625692,1351.47458,1590.100517,1819.353656,2034.830926,2236.282863,2427.37967,2608.844464,2778.293392,2931.252805,3063.888184,3173.79487,3259.67257,,,,,,,,,,
IIASA GDP,SSP1_v9_130219,PNG,GDP|PPP,billion US$2005/yr,,,,,,,,,,,,,16.35841085,28.385339,43.74773049,63.6927916,84.96616571,106.1179892,126.2875701,146.2424954,166.2160146,186.7925027,209.440858,233.6304288,257.9556489,280.4457696,300.0487758,317.1493417,333.9278583,351.6337002,370.3536598,,,,,,,,,,
IIASA GDP,SSP1_v9_130219,POL,GDP|PPP,billion US$2005/yr,,,,,,,,,,,,,629.7049884,787.8567084,961.9034639,1110.548107,1219.19938,1296.680018,1360.551502,1422.396378,1483.396989,1545.155043,1610.886166,1681.45923,1754.51569,1825.845425,1889.117303,1940.156067,1982.056604,2024.653841,2074.991743,,,,,,,,,,
IIASA GDP,SSP1_v9_130219,PRI,GDP|PPP,billion US$2005/yr,,,,,,,,,,,,,93.70848558,89.76155138,91.17382689,93.93444784,97.24331808,100.0418579,101.8647513,103.1162623,104.1297699,105.0145644,105.6901174,106.1546769,106.3444417,106.1424282,105.5533423,104.6128104,103.3558728,101.6163947,99.17925612,,,,,,,,,,
IIASA GDP,SSP1_v9_130219,PRT,GDP|PPP,billion US$2005/yr,,,,,,,,,,,,,213.1328855,231.4959044,263.4777257,320.3965299,394.4368454,480.1739868,568.3009182,653.4752048,732.5549391,805.028727,871.926831,933.2950282,988.6422683,1037.185438,1079.098978,1116.401584,1150.530536,1182.700222,1212.653603,,,,,,,,,,
IIASA GDP,SSP1_v9_130219,PRY,GDP|PPP,billion US$2005/yr,,,,,,,,,,,,,23.28791978,27.58047885,33.1680697,41.21028172,51.84745468,64.76692255,79.71687659,95.69965344,114.1004455,134.2575329,154.8090863,173.7274433,190.4219407,204.8855704,217.3960128,228.0499036,236.7130878,244.459559,252.4997962,,,,,,,,,,
IIASA GDP,SSP1_v9_130219,ROU,GDP|PPP,billion US$2005/yr,,,,,,,,,,,,,214.4319589,269.3169188,334.8858386,402.2045795,457.2757941,499.4024545,529.433893,550.1929487,563.7480642,574.5717394,584.691132,594.3306653,602.862391,608.6127103,611.5926428,611.7915359,609.6378571,604.3195583,599.0230196,,,,,,,,,,
IIASA GDP,SSP1_v9_130219,RUS,GDP|PPP,billion US$2005/yr,,,,,,,,,,,,,2050.953237,2574.68689,2960.002268,3277.984253,3525.319326,3731.846298,3919.071878,4088.553262,4244.853041,4412.527784,4611.733897,4838.487841,5079.023609,5315.78325,5535.333207,5733.718866,5910.54162,6066.570868,6201.465276,,,,,,,,,,
IIASA GDP,SSP1_v9_130219,RWA,GDP|PPP,billion US$2005/yr,,,,,,,,,,,,,11.07099155,15.65316008,20.28612281,24.87393099,30.34964528,37.35582549,46.68665237,59.16717513,75.84937428,97.25820798,124.3136072,156.8749897,194.3090256,234.7400628,277.5579678,327.7449068,384.3582363,443.509388,499.5392004,,,,,,,,,,
IIASA GDP,SSP1_v9_130219,SAU,GDP|PPP,billion US$2005/yr,,,,,,,,,,,,,545.6483417,667.7054175,712.9231917,764.2962767,848.8960873,966.9770308,1109.042197,1260.397934,1402.194284,1522.905153,1623.977784,1720.10368,1822.792487,1935.24015,2054.854811,2177.313922,2298.94238,2411.650531,2509.756,,,,,,,,,,
IIASA GDP,SSP1_v9_130219,SDN,GDP|PPP,billion US$2005/yr,,,,,,,,,,,,,93.67110838,130.9800166,175.763575,234.9883375,307.7451839,393.7647196,475.7981847,560.772303,659.9715528,785.7796239,938.4811138,1111.193218,1292.439468,1468.867957,1629.662804,1767.883067,1881.40666,1970.964885,2044.185163,,,,,,,,,,
IIASA GDP,SSP1_v9_130219,SEN,GDP|PPP,billion US$2005/yr,,,,,,,,,,,,,17.91499041,24.01415744,31.43429137,41.23130614,52.67991537,66.29166405,82.39666682,101.5965772,124.3281722,150.1198722,178.1755858,208.0163249,241.4411153,278.2308392,317.0796848,355.7462856,392.7660451,427.2022493,458.7089758,,,,,,,,,,
IIASA GDP,SSP1_v9_130219,SGP,GDP|PPP,billion US$2005/yr,,,,,,,,,,,,,220.3750555,292.6491169,333.9755284,362.3029965,385.1416539,411.6202495,441.9858742,474.3874781,505.9578867,534.9963578,560.3579099,580.6911972,595.6800998,604.2258921,606.9374686,603.529816,593.2356258,576.8234057,555.44514,,,,,,,,,,
IIASA GDP,SSP1_v9_130219,SLB,GDP|PPP,billion US$2005/yr,,,,,,,,,,,,,0.974026706,1.619524921,2.472634106,3.581708006,4.762920149,6.013746915,7.325904803,8.763932494,10.39339741,12.1924007,14.07717881,16.20247156,18.49407418,20.78249106,22.8488546,24.60735775,26.08524919,27.52451034,29.08742626,,,,,,,,,,
IIASA GDP,SSP1_v9_130219,SLE,GDP|PPP,billion US$2005/yr,,,,,,,,,,,,,4.472243426,7.643829233,10.52478132,14.1303086,18.4752309,23.83955649,30.06597608,37.68967073,47.40338394,60.04130725,75.87668277,94.68774239,115.8226028,138.27718,161.0374606,183.1865104,204.0745996,223.2605137,240.5200585,,,,,,,,,,
IIASA GDP,SSP1_v9_130219,SLV,GDP|PPP,billion US$2005/yr,,,,,,,,,,,,,38.24403328,42.83053894,46.95833653,52.26296488,58.83609724,66.38580696,75.89196896,86.97236294,98.53083616,108.8823767,117.041541,123.0628519,127.4850168,130.7340464,133.366533,136.343112,139.9601643,143.9116989,147.5732542,,,,,,,,,,
IIASA GDP,SSP1_v9_130219,SOM,GDP|PPP,billion US$2005/yr,,,,,,,,,,,,,4.430538216,5.42122701,7.60462044,10.87019451,15.05806622,20.12296367,26.44237351,34.07518335,43.48211769,54.67122463,67.60022074,82.5962031,100.1700045,120.3865715,142.7691879,166.581695,191.0567334,215.5416439,239.6458254,,,,,,,,,,
IIASA GDP,SSP1_v9_130219,SRB,GDP|PPP,billion US$2005/yr,,,,,,,,,,,,,62.95579724,104.9077095,138.946061,179.9805733,218.7951442,250.5637412,274.7743581,292.8732629,307.5216089,322.024289,337.7184002,353.9438771,369.629832,383.7574959,395.6439864,404.9230719,410.8065521,412.8668057,411.0818083,,,,,,,,,,
IIASA GDP,SSP1_v9_130219,STP,GDP|PPP,billion US$2005/yr,,,,,,,,,,,,,0.289208881,0.379190885,0.462211838,0.531667411,0.598567688,0.674904797,0.768490908,0.879077053,1.009867432,1.167949221,1.351173194,1.557436796,1.782726458,2.024350399,2.283012024,2.551493209,2.877061809,3.227757375,3.559239001,,,,,,,,,,
IIASA GDP,SSP1_v9_130219,SUR,GDP|PPP,billion US$2005/yr,,,,,,,,,,,,,5.119550858,7.565913984,9.612456255,11.72322868,13.61385804,15.51322278,17.40151475,19.1991073,20.83672995,22.37086052,23.83939198,25.23692274,26.55313718,27.76862403,28.86341354,29.82554365,30.61467295,31.20657744,31.55554001,,,,,,,,,,
IIASA GDP,SSP1_v9_130219,SVK,GDP|PPP,billion US$2005/yr,,,,,,,,,,,,,107.7153146,128.3466022,138.9023265,143.885293,149.8043744,157.6331321,167.3858466,178.1112507,189.1387138,200.5796392,213.0250814,226.4842394,240.5400191,254.7271861,268.4974522,281.129896,292.8226637,304.3327265,316.4204275,,,,,,,,,,
IIASA GDP,SSP1_v9_130219,SVN,GDP|PPP,billion US$2005/yr,,,,,,,,,,,,,50.06326024,53.32134947,53.28167865,53.5820474,55.6314673,59.26894605,63.94925633,69.06226986,74.29498175,79.84660269,86.03465278,92.90877272,100.3360634,108.0647938,115.8857512,123.6845948,131.5115598,139.3361319,147.1760325,,,,,,,,,,
IIASA GDP,SSP1_v9_130219,SWE,GDP|PPP,billion US$2005/yr,,,,,,,,,,,,,319.3264204,378.8586822,453.1434666,554.0827062,661.0466304,765.8548853,867.0691033,965.6220596,1063.716245,1164.824662,1272.055258,1384.698564,1499.892929,1614.881847,1729.155975,1842.057672,1952.815652,2060.109198,2165.192632,,,,,,,,,,
IIASA GDP,SSP1_v9_130219,SWZ,GDP|PPP,billion US$2005/yr,,,,,,,,,,,,,4.604356954,4.614345572,5.450322062,6.824149602,8.862037275,11.39169308,14.26288708,17.34823534,20.59027838,23.91166556,27.21405529,30.38151016,33.31213498,35.92832546,38.20676192,40.16585007,41.85465177,43.48965225,45.40152319,,,,,,,,,,
IIASA GDP,SSP1_v9_130219,SYR,GDP|PPP,billion US$2005/yr,,,,,,,,,,,,,86.94502315,106.339604,138.9293936,178.078902,221.7281374,268.7957438,318.8949216,370.5284756,424.1152399,479.0478434,545.5244606,620.7740501,698.1526002,767.4894617,824.8037296,868.7792372,901.1612876,928.4821565,952.5535048,,,,,,,,,,
IIASA GDP,SSP1_v9_130219,TCD,GDP|PPP,billion US$2005/yr,,,,,,,,,,,,,13.17841408,20.18838654,24.77499432,30.82416824,38.30860116,48.27965367,61.47958937,78.49342414,99.91883249,126.1217717,157.3547317,193.6007475,234.5414247,281.7267544,334.9584406,392.7277535,452.1856095,510.884864,566.9470787,,,,,,,,,,
IIASA GDP,SSP1_v9_130219,TGO,GDP|PPP,billion US$2005/yr,,,,,,,,,,,,,4.698078787,5.062465023,5.735547915,6.519177233,7.593643721,9.218647612,11.78260971,15.3916843,20.07358909,25.71430754,32.44696552,40.48751733,50.09758919,61.47791373,74.84669819,89.9976206,106.4468055,123.5402271,140.426345,,,,,,,,,,
IIASA GDP,SSP1_v9_130219,THA,GDP|PPP,billion US$2005/yr,,,,,,,,,,,,,514.2965058,644.4601306,755.4544774,882.6904661,1024.277962,1173.823797,1343.758233,1564.071342,1807.480226,2023.525488,2169.561845,2268.381062,2350.502093,2432.643595,2514.792243,2592.025597,2658.804206,2710.723674,2745.499233,,,,,,,,,,
IIASA GDP,SSP1_v9_130219,TJK,GDP|PPP,billion US$2005/yr,,,,,,,,,,,,,13.76761329,25.19273862,51.50764582,96.58308634,147.7361983,190.2562724,217.4109216,231.6335769,238.9811169,244.4056237,250.0956315,257.2410459,266.1517401,276.5148599,287.6961612,299.2408726,310.8924082,322.5252943,334.2353445,,,,,,,,,,
IIASA GDP,SSP1_v9_130219,TKM,GDP|PPP,billion US$2005/yr,,,,,,,,,,,,,33.88200361,54.27565917,82.69630958,114.337175,142.5688016,163.3159817,177.313507,186.795955,194.4943475,202.1617466,210.5129525,219.5618392,229.1424191,238.833932,248.225579,257.097547,265.423073,273.1831736,280.3847268,,,,,,,,,,
IIASA GDP,SSP1_v9_130219,TLS,GDP|PPP,billion US$2005/yr,,,,,,,,,,,,,1.307465723,2.14752207,3.868570201,6.609468902,10.15451908,14.35829278,18.97483788,23.80435981,28.57292748,33.05315711,37.06672306,40.70197915,44.13152302,47.45936553,50.69592862,54.11145073,58.05828269,62.76307928,68.2912834,,,,,,,,,,
IIASA GDP,SSP1_v9_130219,TON,GDP|PPP,billion US$2005/yr,,,,,,,,,,,,,0.825562582,0.901611736,0.993471974,1.124100148,1.278111725,1.442313387,1.604310616,1.752893734,1.877407969,1.974300551,2.042857882,2.093586397,2.138564738,2.185227339,2.234139874,2.298171412,2.38468461,2.491224076,2.602999622,,,,,,,,,,
IIASA GDP,SSP1_v9_130219,TTO,GDP|PPP,billion US$2005/yr,,,,,,,,,,,,,38.20089293,46.17940506,40.28410526,33.04143319,29.43544416,28.52634882,29.15817695,30.42012363,31.63392975,32.46257576,32.92051784,33.18072819,33.42398395,33.68970547,33.93054498,34.09000695,34.09366571,33.97291137,33.78307081,,,,,,,,,,
IIASA GDP,SSP1_v9_130219,TUN,GDP|PPP,billion US$2005/yr,,,,,,,,,,,,,65.64803849,81.11962838,96.70435279,108.7846188,123.4261754,143.3707561,170.9450946,204.3200848,240.9131343,275.1820541,302.3830501,320.4262431,330.7522523,336.127613,340.7943284,347.1256759,355.744679,365.6196641,375.7026649,,,,,,,,,,
IIASA GDP,SSP1_v9_130219,TUR,GDP|PPP,billion US$2005/yr,,,,,,,,,,,,,761.9397491,854.2415837,1016.817146,1217.457476,1426.619514,1635.961351,1840.480665,2035.821735,2286.404594,2573.986405,2855.185527,3106.271379,3337.86178,3559.136781,3768.782535,3962.939686,4136.611866,4285.555887,4396.956807,,,,,,,,,,
IIASA GDP,SSP1_v9_130219,TZA,GDP|PPP,billion US$2005/yr,,,,,,,,,,,,,48.82249629,79.2531034,107.2579675,135.8679155,167.2885566,205.9810396,255.4203508,318.7810017,399.3921811,497.3547912,611.8421893,741.1651255,882.8578641,1032.637425,1191.091591,1357.047526,1525.734153,1690.256796,1842.617506,,,,,,,,,,
IIASA GDP,SSP1_v9_130219,UGA,GDP|PPP,billion US$2005/yr,,,,,,,,,,,,,37.29677228,55.973111,77.74036658,104.8844828,139.7990965,186.3758892,248.1958053,328.7760848,431.3726839,555.5668062,698.5925378,856.7359923,1026.168512,1202.636298,1384.445383,1584.440169,1798.9538,2017.230293,2224.939215,,,,,,,,,,
IIASA GDP,SSP1_v9_130219,UKR,GDP|PPP,billion US$2005/yr,,,,,,,,,,,,,293.1671778,397.1582667,552.5964334,761.9079082,950.132379,1084.685425,1165.600598,1211.160296,1243.088677,1278.106948,1324.096978,1378.692964,1437.421222,1495.140282,1548.451837,1595.989726,1637.498676,1673.077555,1700.740716,,,,,,,,,,
IIASA GDP,SSP1_v9_130219,URY,GDP|PPP,billion US$2005/yr,,,,,,,,,,,,,36.45568279,46.28157126,56.89323751,66.18502924,73.92103144,80.14671681,85.26255043,89.28885537,94.71020709,101.0424291,107.7642654,113.968871,119.6581064,124.7812577,129.0472207,132.2670603,134.4554938,135.4379611,134.8442843,,,,,,,,,,
