disease,region,2000,2005,2010,2015,2020,2025,2030,2035,2040,2045,2050,2055,2060,2065,2070,2075,2080,2085,2090,2095,2100
STROKE,MON,0.001682523,0.001679886,0.00167725,0.001674612,0.001697098,0.001719583,0.001742069,0.001742069,0.001742069,0.001742069,0.001742069,0.001742069,0.001742069,0.001742069,0.001742069,0.001742069,0.001742069,0.001742069,0.001742069,0.001742069,0.001742069
STROKE,CHN,0.002281692,0.002274539,0.00226739,0.002260231,0.002328459,0.002396686,0.002464914,0.002464914,0.002464914,0.002464914,0.002464914,0.002464914,0.002464914,0.002464914,0.002464914,0.002464914,0.002464914,0.002464914,0.002464914,0.002464914,0.002464914
STROKE,TWN,0.002281692,0.002274539,0.00226739,0.002260231,0.002328459,0.002396686,0.002464914,0.002464914,0.002464914,0.002464914,0.002464914,0.002464914,0.002464914,0.002464914,0.002464914,0.002464914,0.002464914,0.002464914,0.002464914,0.002464914,0.002464914
STROKE,RSAS,0.001375021,0.001344721,0.00131442,0.001284121,0.001288047,0.001291974,0.0012959,0.0012959,0.0012959,0.0012959,0.0012959,0.0012959,0.0012959,0.0012959,0.0012959,0.0012959,0.0012959,0.0012959,0.0012959,0.0012959,0.0012959
STROKE,NDE,0.001682523,0.001679886,0.00167725,0.001674612,0.001697098,0.001719583,0.001742069,0.001742069,0.001742069,0.001742069,0.001742069,0.001742069,0.001742069,0.001742069,0.001742069,0.001742069,0.001742069,0.001742069,0.001742069,0.001742069,0.001742069
STROKE,IDN,0.00148961,0.001487275,0.00148494,0.001482606,0.001502513,0.00152242,0.001542328,0.001542328,0.001542328,0.001542328,0.001542328,0.001542328,0.001542328,0.001542328,0.001542328,0.001542328,0.001542328,0.001542328,0.001542328,0.001542328,0.001542328
STROKE,THA,0.00148961,0.001487275,0.00148494,0.001482606,0.001502513,0.00152242,0.001542328,0.001542328,0.001542328,0.001542328,0.001542328,0.001542328,0.001542328,0.001542328,0.001542328,0.001542328,0.001542328,0.001542328,0.001542328,0.001542328,0.001542328
STROKE,MYS,0.001181124,0.001177421,0.00117372,0.001170015,0.001205333,0.001240651,0.00127597,0.00127597,0.00127597,0.00127597,0.00127597,0.00127597,0.00127597,0.00127597,0.00127597,0.00127597,0.00127597,0.00127597,0.00127597,0.00127597,0.00127597
STROKE,PHL,0.002281692,0.002274539,0.00226739,0.002260231,0.002328459,0.002396686,0.002464914,0.002464914,0.002464914,0.002464914,0.002464914,0.002464914,0.002464914,0.002464914,0.002464914,0.002464914,0.002464914,0.002464914,0.002464914,0.002464914,0.002464914
STROKE,VNM,0.002281692,0.002274539,0.00226739,0.002260231,0.002328459,0.002396686,0.002464914,0.002464914,0.002464914,0.002464914,0.002464914,0.002464914,0.002464914,0.002464914,0.002464914,0.002464914,0.002464914,0.002464914,0.002464914,0.002464914,0.002464914
STROKE,RSEA,0.002281692,0.002274539,0.00226739,0.002260231,0.002328459,0.002396686,0.002464914,0.002464914,0.002464914,0.002464914,0.002464914,0.002464914,0.002464914,0.002464914,0.002464914,0.002464914,0.002464914,0.002464914,0.002464914,0.002464914,0.002464914
STROKE,CAN,0.000967619,0.000941301,0.00091498,0.000888666,0.00090501,0.000921355,0.000937699,0.000937699,0.000937699,0.000937699,0.000937699,0.000937699,0.000937699,0.000937699,0.000937699,0.000937699,0.000937699,0.000937699,0.000937699,0.000937699,0.000937699
STROKE,USA,0.000967619,0.000941301,0.00091498,0.000888666,0.00090501,0.000921355,0.000937699,0.000937699,0.000937699,0.000937699,0.000937699,0.000937699,0.000937699,0.000937699,0.000937699,0.000937699,0.000937699,0.000937699,0.000937699,0.000937699,0.000937699
STROKE,BRA,0.001292384,0.001257233,0.00122208,0.001186932,0.001208762,0.001230592,0.001252422,0.001252422,0.001252422,0.001252422,0.001252422,0.001252422,0.001252422,0.001252422,0.001252422,0.001252422,0.001252422,0.001252422,0.001252422,0.001252422,0.001252422
STROKE,MEX,0.001292384,0.001257233,0.00122208,0.001186932,0.001208762,0.001230592,0.001252422,0.001252422,0.001252422,0.001252422,0.001252422,0.001252422,0.001252422,0.001252422,0.001252422,0.001252422,0.001252422,0.001252422,0.001252422,0.001252422,0.001252422
STROKE,RCAM,0.001292384,0.001257233,0.00122208,0.001186932,0.001208762,0.001230592,0.001252422,0.001252422,0.001252422,0.001252422,0.001252422,0.001252422,0.001252422,0.001252422,0.001252422,0.001252422,0.001252422,0.001252422,0.001252422,0.001252422,0.001252422
STROKE,CHL,0.001292384,0.001257233,0.00122208,0.001186932,0.001208762,0.001230592,0.001252422,0.001252422,0.001252422,0.001252422,0.001252422,0.001252422,0.001252422,0.001252422,0.001252422,0.001252422,0.001252422,0.001252422,0.001252422,0.001252422,0.001252422
STROKE,ARG,0.001292384,0.001257233,0.00122208,0.001186932,0.001208762,0.001230592,0.001252422,0.001252422,0.001252422,0.001252422,0.001252422,0.001252422,0.001252422,0.001252422,0.001252422,0.001252422,0.001252422,0.001252422,0.001252422,0.001252422,0.001252422
STROKE,RSAM,0.000978468,0.000951855,0.00092524,0.00089863,0.000915157,0.000931685,0.000948212,0.000948212,0.000948212,0.000948212,0.000948212,0.000948212,0.000948212,0.000948212,0.000948212,0.000948212,0.000948212,0.000948212,0.000948212,0.000948212,0.000948212
COPD,AUT,0.000527841,0.000562624,0.00059741,0.000632189,0.000648018,0.000663847,0.000679677,0.000679677,0.000679677,0.000679677,0.000679677,0.000679677,0.000679677,0.000679677,0.000679677,0.000679677,0.000679677,0.000679677,0.000679677,0.000679677,0.000679677
COPD,CHE,0.000527841,0.000562624,0.00059741,0.000632189,0.000648018,0.000663847,0.000679677,0.000679677,0.000679677,0.000679677,0.000679677,0.000679677,0.000679677,0.000679677,0.000679677,0.000679677,0.000679677,0.000679677,0.000679677,0.000679677,0.000679677
COPD,BLX,0.000527841,0.000562624,0.00059741,0.000632189,0.000648018,0.000663847,0.000679677,0.000679677,0.000679677,0.000679677,0.000679677,0.000679677,0.000679677,0.000679677,0.000679677,0.000679677,0.000679677,0.000679677,0.000679677,0.000679677,0.000679677
COPD,ESP,0.000527841,0.000562624,0.00059741,0.000632189,0.000648018,0.000663847,0.000679677,0.000679677,0.000679677,0.000679677,0.000679677,0.000679677,0.000679677,0.000679677,0.000679677,0.000679677,0.000679677,0.000679677,0.000679677,0.000679677,0.000679677
COPD,FIN,0.000527841,0.000562624,0.00059741,0.000632189,0.000648018,0.000663847,0.000679677,0.000679677,0.000679677,0.000679677,0.000679677,0.000679677,0.000679677,0.000679677,0.000679677,0.000679677,0.000679677,0.000679677,0.000679677,0.000679677,0.000679677
COPD,FRA,0.000527841,0.000562624,0.00059741,0.000632189,0.000648018,0.000663847,0.000679677,0.000679677,0.000679677,0.000679677,0.000679677,0.000679677,0.000679677,0.000679677,0.000679677,0.000679677,0.000679677,0.000679677,0.000679677,0.000679677,0.000679677
COPD,GBR,0.000527841,0.000562624,0.00059741,0.000632189,0.000648018,0.000663847,0.000679677,0.000679677,0.000679677,0.000679677,0.000679677,0.000679677,0.000679677,0.000679677,0.000679677,0.000679677,0.000679677,0.000679677,0.000679677,0.000679677,0.000679677
COPD,GRC,0.000527841,0.000562624,0.00059741,0.000632189,0.000648018,0.000663847,0.000679677,0.000679677,0.000679677,0.000679677,0.000679677,0.000679677,0.000679677,0.000679677,0.000679677,0.000679677,0.000679677,0.000679677,0.000679677,0.000679677,0.000679677
COPD,ITA,0.000527841,0.000562624,0.00059741,0.000632189,0.000648018,0.000663847,0.000679677,0.000679677,0.000679677,0.000679677,0.000679677,0.000679677,0.000679677,0.000679677,0.000679677,0.000679677,0.000679677,0.000679677,0.000679677,0.000679677,0.000679677
COPD,RFA,0.000527841,0.000562624,0.00059741,0.000632189,0.000648018,0.000663847,0.000679677,0.000679677,0.000679677,0.000679677,0.000679677,0.000679677,0.000679677,0.000679677,0.000679677,0.000679677,0.000679677,0.000679677,0.000679677,0.000679677,0.000679677
COPD,SWE,0.000527841,0.000562624,0.00059741,0.000632189,0.000648018,0.000663847,0.000679677,0.000679677,0.000679677,0.000679677,0.000679677,0.000679677,0.000679677,0.000679677,0.000679677,0.000679677,0.000679677,0.000679677,0.000679677,0.000679677,0.000679677
COPD,TUR,0.000514936,0.000548868,0.0005828,0.000616733,0.000632175,0.000647617,0.000663059,0.000663059,0.000663059,0.000663059,0.000663059,0.000663059,0.000663059,0.000663059,0.000663059,0.000663059,0.000663059,0.000663059,0.000663059,0.000663059,0.000663059
COPD,NOR,0.000527841,0.000562624,0.00059741,0.000632189,0.000648018,0.000663847,0.000679677,0.000679677,0.000679677,0.000679677,0.000679677,0.000679677,0.000679677,0.000679677,0.000679677,0.000679677,0.000679677,0.000679677,0.000679677,0.000679677,0.000679677
COPD,BGR,0.000514936,0.000548868,0.0005828,0.000616733,0.000632175,0.000647617,0.000663059,0.000663059,0.000663059,0.000663059,0.000663059,0.000663059,0.000663059,0.000663059,0.000663059,0.000663059,0.000663059,0.000663059,0.000663059,0.000663059,0.000663059
COPD,HUN,0.00039838,0.000424631,0.00045088,0.000477134,0.000489081,0.000501028,0.000512975,0.000512975,0.000512975,0.000512975,0.000512975,0.000512975,0.000512975,0.000512975,0.000512975,0.000512975,0.000512975,0.000512975,0.000512975,0.000512975,0.000512975
COPD,POL,0.000514936,0.000548868,0.0005828,0.000616733,0.000632175,0.000647617,0.000663059,0.000663059,0.000663059,0.000663059,0.000663059,0.000663059,0.000663059,0.000663059,0.000663059,0.000663059,0.000663059,0.000663059,0.000663059,0.000663059,0.000663059
COPD,RCEU,0.000514936,0.000548868,0.0005828,0.000616733,0.000632175,0.000647617,0.000663059,0.000663059,0.000663059,0.000663059,0.000663059,0.000663059,0.000663059,0.000663059,0.000663059,0.000663059,0.000663059,0.000663059,0.000663059,0.000663059,0.000663059
COPD,RCZ,0.000527841,0.000562624,0.00059741,0.000632189,0.000648018,0.000663847,0.000679677,0.000679677,0.000679677,0.000679677,0.000679677,0.000679677,0.000679677,0.000679677,0.000679677,0.000679677,0.000679677,0.000679677,0.000679677,0.000679677,0.000679677
COPD,ROM,0.000514936,0.000548868,0.0005828,0.000616733,0.000632175,0.000647617,0.000663059,0.000663059,0.000663059,0.000663059,0.000663059,0.000663059,0.000663059,0.000663059,0.000663059,0.000663059,0.000663059,0.000663059,0.000663059,0.000663059,0.000663059
COPD,MEME,0.000527841,0.000562624,0.00059741,0.000632189,0.000648018,0.000663847,0.000679677,0.000679677,0.000679677,0.000679677,0.000679677,0.000679677,0.000679677,0.000679677,0.000679677,0.000679677,0.000679677,0.000679677,0.000679677,0.000679677,0.000679677
COPD,NOA,0.000594107,0.000592064,0.00059002,0.000587977,0.000576161,0.000564345,0.000552529,0.000552529,0.000552529,0.000552529,0.000552529,0.000552529,0.000552529,0.000552529,0.000552529,0.000552529,0.000552529,0.000552529,0.000552529,0.000552529,0.000552529
COPD,EGY,0.000672333,0.000677108,0.00068188,0.000686657,0.000704608,0.00072256,0.000740511,0.000740511,0.000740511,0.000740511,0.000740511,0.000740511,0.000740511,0.000740511,0.000740511,0.000740511,0.000740511,0.000740511,0.000740511,0.000740511,0.000740511
COPD,GOLF,0.000236756,0.000238437,0.00024012,0.0002418,0.000248121,0.000254443,0.000260764,0.000260764,0.000260764,0.000260764,0.000260764,0.000260764,0.000260764,0.000260764,0.000260764,0.000260764,0.000260764,0.000260764,0.000260764,0.000260764,0.000260764
COPD,WAF,0.000594107,0.000592064,0.00059002,0.000587977,0.000576161,0.000564345,0.000552529,0.000552529,0.000552529,0.000552529,0.000552529,0.000552529,0.000552529,0.000552529,0.000552529,0.000552529,0.000552529,0.000552529,0.000552529,0.000552529,0.000552529
COPD,EAF,0.000663613,0.000661331,0.00065905,0.000656766,0.000643568,0.000630369,0.000617171,0.000617171,0.000617171,0.000617171,0.000617171,0.000617171,0.000617171,0.000617171,0.000617171,0.000617171,0.000617171,0.000617171,0.000617171,0.000617171,0.000617171
COPD,SAF,0.000663613,0.000661331,0.00065905,0.000656766,0.000643568,0.000630369,0.000617171,0.000617171,0.000617171,0.000617171,0.000617171,0.000617171,0.000617171,0.000617171,0.000617171,0.000617171,0.000617171,0.000617171,0.000617171,0.000617171,0.000617171
COPD,RSA,0.000663613,0.000661331,0.00065905,0.000656766,0.000643568,0.000630369,0.000617171,0.000617171,0.000617171,0.000617171,0.000617171,0.000617171,0.000617171,0.000617171,0.000617171,0.000617171,0.000617171,0.000617171,0.000617171,0.000617171,0.000617171
COPD,KAZ,0.00039838,0.000424631,0.00045088,0.000477134,0.000489081,0.000501028,0.000512975,0.000512975,0.000512975,0.000512975,0.000512975,0.000512975,0.000512975,0.000512975,0.000512975,0.000512975,0.000512975,0.000512975,0.000512975,0.000512975,0.000512975
COPD,RIS,0.000514936,0.000548868,0.0005828,0.000616733,0.000632175,0.000647617,0.000663059,0.000663059,0.000663059,0.000663059,0.000663059,0.000663059,0.000663059,0.000663059,0.000663059,0.000663059,0.000663059,0.000663059,0.000663059,0.000663059,0.000663059
COPD,RUS,0.000514936,0.000548868,0.0005828,0.000616733,0.000632175,0.000647617,0.000663059,0.000663059,0.000663059,0.000663059,0.000663059,0.000663059,0.000663059,0.000663059,0.000663059,0.000663059,0.000663059,0.000663059,0.000663059,0.000663059,0.000663059
COPD,RUE,0.000514936,0.000548868,0.0005828,0.000616733,0.000632175,0.000647617,0.000663059,0.000663059,0.000663059,0.000663059,0.000663059,0.000663059,0.000663059,0.000663059,0.000663059,0.000663059,0.000663059,0.000663059,0.000663059,0.000663059,0.000663059
COPD,UKR,0.00039838,0.000424631,0.00045088,0.000477134,0.000489081,0.000501028,0.000512975,0.000512975,0.000512975,0.000512975,0.000512975,0.000512975,0.000512975,0.000512975,0.000512975,0.000512975,0.000512975,0.000512975,0.000512975,0.000512975,0.000512975
COPD,COR,0.001603501,0.001787982,0.00197246,0.002156945,0.002386005,0.002615065,0.002844124,0.002844124,0.002844124,0.002844124,0.002844124,0.002844124,0.002844124,0.002844124,0.002844124,0.002844124,0.002844124,0.002844124,0.002844124,0.002844124,0.002844124
COPD,JPN,0.000228729,0.000255044,0.00028136,0.000307674,0.000340347,0.000373021,0.000405695,0.000405695,0.000405695,0.000405695,0.000405695,0.000405695,0.000405695,0.000405695,0.000405695,0.000405695,0.000405695,0.000405695,0.000405695,0.000405695,0.000405695
COPD,AUS,0.000228729,0.000255044,0.00028136,0.000307674,0.000340347,0.000373021,0.000405695,0.000405695,0.000405695,0.000405695,0.000405695,0.000405695,0.000405695,0.000405695,0.000405695,0.000405695,0.000405695,0.000405695,0.000405695,0.000405695,0.000405695
COPD,NZL,0.000228729,0.000255044,0.00028136,0.000307674,0.000340347,0.000373021,0.000405695,0.000405695,0.000405695,0.000405695,0.000405695,0.000405695,0.000405695,0.000405695,0.000405695,0.000405695,0.000405695,0.000405695,0.000405695,0.000405695,0.000405695
COPD,PAC,0.001603501,0.001787982,0.00197246,0.002156945,0.002386005,0.002615065,0.002844124,0.002844124,0.002844124,0.002844124,0.002844124,0.002844124,0.002844124,0.002844124,0.002844124,0.002844124,0.002844124,0.002844124,0.002844124,0.002844124,0.002844124
COPD,MON,0.00113799,0.001201501,0.00126501,0.001328522,0.001401914,0.001475305,0.001548696,0.001548696,0.001548696,0.001548696,0.001548696,0.001548696,0.001548696,0.001548696,0.001548696,0.001548696,0.001548696,0.001548696,0.001548696,0.001548696,0.001548696
COPD,CHN,0.001603501,0.001787982,0.00197246,0.002156945,0.002386005,0.002615065,0.002844124,0.002844124,0.002844124,0.002844124,0.002844124,0.002844124,0.002844124,0.002844124,0.002844124,0.002844124,0.002844124,0.002844124,0.002844124,0.002844124,0.002844124
COPD,TWN,0.001603501,0.001787982,0.00197246,0.002156945,0.002386005,0.002615065,0.002844124,0.002844124,0.002844124,0.002844124,0.002844124,0.002844124,0.002844124,0.002844124,0.002844124,0.002844124,0.002844124,0.002844124,0.002844124,0.002844124,0.002844124
COPD,RSAS,0.000672333,0.000677108,0.00068188,0.000686657,0.000704608,0.00072256,0.000740511,0.000740511,0.000740511,0.000740511,0.000740511,0.000740511,0.000740511,0.000740511,0.000740511,0.000740511,0.000740511,0.000740511,0.000740511,0.000740511,0.000740511
COPD,NDE,0.00113799,0.001201501,0.00126501,0.001328522,0.001401914,0.001475305,0.001548696,0.001548696,0.001548696,0.001548696,0.001548696,0.001548696,0.001548696,0.001548696,0.001548696,0.001548696,0.001548696,0.001548696,0.001548696,0.001548696,0.001548696
COPD,IDN,0.000513079,0.000541714,0.00057035,0.000598983,0.000632073,0.000665162,0.000698252,0.000698252,0.000698252,0.000698252,0.000698252,0.000698252,0.000698252,0.000698252,0.000698252,0.000698252,0.000698252,0.000698252,0.000698252,0.000698252,0.000698252
COPD,THA,0.000513079,0.000541714,0.00057035,0.000598983,0.000632073,0.000665162,0.000698252,0.000698252,0.000698252,0.000698252,0.000698252,0.000698252,0.000698252,0.000698252,0.000698252,0.000698252,0.000698252,0.000698252,0.000698252,0.000698252,0.000698252
COPD,MYS,0.000228729,0.000255044,0.00028136,0.000307674,0.000340347,0.000373021,0.000405695,0.000405695,0.000405695,0.000405695,0.000405695,0.000405695,0.000405695,0.000405695,0.000405695,0.000405695,0.000405695,0.000405695,0.000405695,0.000405695,0.000405695
COPD,PHL,0.001603501,0.001787982,0.00197246,0.002156945,0.002386005,0.002615065,0.002844124,0.002844124,0.002844124,0.002844124,0.002844124,0.002844124,0.002844124,0.002844124,0.002844124,0.002844124,0.002844124,0.002844124,0.002844124,0.002844124,0.002844124
COPD,VNM,0.001603501,0.001787982,0.00197246,0.002156945,0.002386005,0.002615065,0.002844124,0.002844124,0.002844124,0.002844124,0.002844124,0.002844124,0.002844124,0.002844124,0.002844124,0.002844124,0.002844124,0.002844124,0.002844124,0.002844124,0.002844124
COPD,RSEA,0.001603501,0.001787982,0.00197246,0.002156945,0.002386005,0.002615065,0.002844124,0.002844124,0.002844124,0.002844124,0.002844124,0.002844124,0.002844124,0.002844124,0.002844124,0.002844124,0.002844124,0.002844124,0.002844124,0.002844124,0.002844124
COPD,CAN,0.000760444,0.000745157,0.00072987,0.000714583,0.000726242,0.000737902,0.000749562,0.000749562,0.000749562,0.000749562,0.000749562,0.000749562,0.000749562,0.000749562,0.000749562,0.000749562,0.000749562,0.000749562,0.000749562,0.000749562,0.000749562
COPD,USA,0.000760444,0.000745157,0.00072987,0.000714583,0.000726242,0.000737902,0.000749562,0.000749562,0.000749562,0.000749562,0.000749562,0.000749562,0.000749562,0.000749562,0.000749562,0.000749562,0.000749562,0.000749562,0.000749562,0.000749562,0.000749562
COPD,BRA,0.000478377,0.00046876,0.00045914,0.000449527,0.000456861,0.000464196,0.000471531,0.000471531,0.000471531,0.000471531,0.000471531,0.000471531,0.000471531,0.000471531,0.000471531,0.000471531,0.000471531,0.000471531,0.000471531,0.000471531,0.000471531
COPD,MEX,0.000478377,0.00046876,0.00045914,0.000449527,0.000456861,0.000464196,0.000471531,0.000471531,0.000471531,0.000471531,0.000471531,0.000471531,0.000471531,0.000471531,0.000471531,0.000471531,0.000471531,0.000471531,0.000471531,0.000471531,0.000471531
COPD,RCAM,0.000478377,0.00046876,0.00045914,0.000449527,0.000456861,0.000464196,0.000471531,0.000471531,0.000471531,0.000471531,0.000471531,0.000471531,0.000471531,0.000471531,0.000471531,0.000471531,0.000471531,0.000471531,0.000471531,0.000471531,0.000471531
COPD,CHL,0.000478377,0.00046876,0.00045914,0.000449527,0.000456861,0.000464196,0.000471531,0.000471531,0.000471531,0.000471531,0.000471531,0.000471531,0.000471531,0.000471531,0.000471531,0.000471531,0.000471531,0.000471531,0.000471531,0.000471531,0.000471531
COPD,ARG,0.000478377,0.00046876,0.00045914,0.000449527,0.000456861,0.000464196,0.000471531,0.000471531,0.000471531,0.000471531,0.000471531,0.000471531,0.000471531,0.000471531,0.000471531,0.000471531,0.000471531,0.000471531,0.000471531,0.000471531,0.000471531
COPD,RSAM,0.000166916,0.000163561,0.00016021,0.00015685,0.000159409,0.000161968,0.000164527,0.000164527,0.000164527,0.000164527,0.000164527,0.000164527,0.000164527,0.000164527,0.000164527,0.000164527,0.000164527,0.000164527,0.000164527,0.000164527,0.000164527
RESP,AUT,0.000527841,0.000562624,0.00059741,0.000632189,0.000648018,0.000663847,0.000679677,0.000679677,0.000679677,0.000679677,0.000679677,0.000679677,0.000679677,0.000679677,0.000679677,0.000679677,0.000679677,0.000679677,0.000679677,0.000679677,0.000679677
RESP,CHE,0.000527841,0.000562624,0.00059741,0.000632189,0.000648018,0.000663847,0.000679677,0.000679677,0.000679677,0.000679677,0.000679677,0.000679677,0.000679677,0.000679677,0.000679677,0.000679677,0.000679677,0.000679677,0.000679677,0.000679677,0.000679677
RESP,BLX,0.000527841,0.000562624,0.00059741,0.000632189,0.000648018,0.000663847,0.000679677,0.000679677,0.000679677,0.000679677,0.000679677,0.000679677,0.000679677,0.000679677,0.000679677,0.000679677,0.000679677,0.000679677,0.000679677,0.000679677,0.000679677
RESP,ESP,0.000527841,0.000562624,0.00059741,0.000632189,0.000648018,0.000663847,0.000679677,0.000679677,0.000679677,0.000679677,0.000679677,0.000679677,0.000679677,0.000679677,0.000679677,0.000679677,0.000679677,0.000679677,0.000679677,0.000679677,0.000679677
RESP,FIN,0.000527841,0.000562624,0.00059741,0.000632189,0.000648018,0.000663847,0.000679677,0.000679677,0.000679677,0.000679677,0.000679677,0.000679677,0.000679677,0.000679677,0.000679677,0.000679677,0.000679677,0.000679677,0.000679677,0.000679677,0.000679677
RESP,FRA,0.000527841,0.000562624,0.00059741,0.000632189,0.000648018,0.000663847,0.000679677,0.000679677,0.000679677,0.000679677,0.000679677,0.000679677,0.000679677,0.000679677,0.000679677,0.000679677,0.000679677,0.000679677,0.000679677,0.000679677,0.000679677
RESP,GBR,0.000527841,0.000562624,0.00059741,0.000632189,0.000648018,0.000663847,0.000679677,0.000679677,0.000679677,0.000679677,0.000679677,0.000679677,0.000679677,0.000679677,0.000679677,0.000679677,0.000679677,0.000679677,0.000679677,0.000679677,0.000679677
RESP,GRC,0.000527841,0.000562624,0.00059741,0.000632189,0.000648018,0.000663847,0.000679677,0.000679677,0.000679677,0.000679677,0.000679677,0.000679677,0.000679677,0.000679677,0.000679677,0.000679677,0.000679677,0.000679677,0.000679677,0.000679677,0.000679677
RESP,ITA,0.000527841,0.000562624,0.00059741,0.000632189,0.000648018,0.000663847,0.000679677,0.000679677,0.000679677,0.000679677,0.000679677,0.000679677,0.000679677,0.000679677,0.000679677,0.000679677,0.000679677,0.000679677,0.000679677,0.000679677,0.000679677
RESP,RFA,0.000527841,0.000562624,0.00059741,0.000632189,0.000648018,0.000663847,0.000679677,0.000679677,0.000679677,0.000679677,0.000679677,0.000679677,0.000679677,0.000679677,0.000679677,0.000679677,0.000679677,0.000679677,0.000679677,0.000679677,0.000679677
RESP,SWE,0.000527841,0.000562624,0.00059741,0.000632189,0.000648018,0.000663847,0.000679677,0.000679677,0.000679677,0.000679677,0.000679677,0.000679677,0.000679677,0.000679677,0.000679677,0.000679677,0.000679677,0.000679677,0.000679677,0.000679677,0.000679677
RESP,TUR,0.000514936,0.000548868,0.0005828,0.000616733,0.000632175,0.000647617,0.000663059,0.000663059,0.000663059,0.000663059,0.000663059,0.000663059,0.000663059,0.000663059,0.000663059,0.000663059,0.000663059,0.000663059,0.000663059,0.000663059,0.000663059
RESP,NOR,0.000527841,0.000562624,0.00059741,0.000632189,0.000648018,0.000663847,0.000679677,0.000679677,0.000679677,0.000679677,0.000679677,0.000679677,0.000679677,0.000679677,0.000679677,0.000679677,0.000679677,0.000679677,0.000679677,0.000679677,0.000679677
RESP,BGR,0.000514936,0.000548868,0.0005828,0.000616733,0.000632175,0.000647617,0.000663059,0.000663059,0.000663059,0.000663059,0.000663059,0.000663059,0.000663059,0.000663059,0.000663059,0.000663059,0.000663059,0.000663059,0.000663059,0.000663059,0.000663059
RESP,HUN,0.00039838,0.000424631,0.00045088,0.000477134,0.000489081,0.000501028,0.000512975,0.000512975,0.000512975,0.000512975,0.000512975,0.000512975,0.000512975,0.000512975,0.000512975,0.000512975,0.000512975,0.000512975,0.000512975,0.000512975,0.000512975
RESP,POL,0.000514936,0.000548868,0.0005828,0.000616733,0.000632175,0.000647617,0.000663059,0.000663059,0.000663059,0.000663059,0.000663059,0.000663059,0.000663059,0.000663059,0.000663059,0.000663059,0.000663059,0.000663059,0.000663059,0.000663059,0.000663059
RESP,RCEU,0.000514936,0.000548868,0.0005828,0.000616733,0.000632175,0.000647617,0.000663059,0.000663059,0.000663059,0.000663059,0.000663059,0.000663059,0.000663059,0.000663059,0.000663059,0.000663059,0.000663059,0.000663059,0.000663059,0.000663059,0.000663059
RESP,RCZ,0.000527841,0.000562624,0.00059741,0.000632189,0.000648018,0.000663847,0.000679677,0.000679677,0.000679677,0.000679677,0.000679677,0.000679677,0.000679677,0.000679677,0.000679677,0.000679677,0.000679677,0.000679677,0.000679677,0.000679677,0.000679677
RESP,ROM,0.000514936,0.000548868,0.0005828,0.000616733,0.000632175,0.000647617,0.000663059,0.000663059,0.000663059,0.000663059,0.000663059,0.000663059,0.000663059,0.000663059,0.000663059,0.000663059,0.000663059,0.000663059,0.000663059,0.000663059,0.000663059
RESP,MEME,0.000527841,0.000562624,0.00059741,0.000632189,0.000648018,0.000663847,0.000679677,0.000679677,0.000679677,0.000679677,0.000679677,0.000679677,0.000679677,0.000679677,0.000679677,0.000679677,0.000679677,0.000679677,0.000679677,0.000679677,0.000679677
RESP,NOA,0.000594107,0.000592064,0.00059002,0.000587977,0.000576161,0.000564345,0.000552529,0.000552529,0.000552529,0.000552529,0.000552529,0.000552529,0.000552529,0.000552529,0.000552529,0.000552529,0.000552529,0.000552529,0.000552529,0.000552529,0.000552529
RESP,EGY,0.000672333,0.000677108,0.00068188,0.000686657,0.000704608,0.00072256,0.000740511,0.000740511,0.000740511,0.000740511,0.000740511,0.000740511,0.000740511,0.000740511,0.000740511,0.000740511,0.000740511,0.000740511,0.000740511,0.000740511,0.000740511
RESP,GOLF,0.000236756,0.000238437,0.00024012,0.0002418,0.000248121,0.000254443,0.000260764,0.000260764,0.000260764,0.000260764,0.000260764,0.000260764,0.000260764,0.000260764,0.000260764,0.000260764,0.000260764,0.000260764,0.000260764,0.000260764,0.000260764
RESP,WAF,0.000594107,0.000592064,0.00059002,0.000587977,0.000576161,0.000564345,0.000552529,0.000552529,0.000552529,0.000552529,0.000552529,0.000552529,0.000552529,0.000552529,0.000552529,0.000552529,0.000552529,0.000552529,0.000552529,0.000552529,0.000552529
RESP,EAF,0.000663613,0.000661331,0.00065905,0.000656766,0.000643568,0.000630369,0.000617171,0.000617171,0.000617171,0.000617171,0.000617171,0.000617171,0.000617171,0.000617171,0.000617171,0.000617171,0.000617171,0.000617171,0.000617171,0.000617171,0.000617171
RESP,SAF,0.000663613,0.000661331,0.00065905,0.000656766,0.000643568,0.000630369,0.000617171,0.000617171,0.000617171,0.000617171,0.000617171,0.000617171,0.000617171,0.000617171,0.000617171,0.000617171,0.000617171,0.000617171,0.000617171,0.000617171,0.000617171
RESP,RSA,0.000663613,0.000661331,0.00065905,0.000656766,0.000643568,0.000630369,0.000617171,0.000617171,0.000617171,0.000617171,0.000617171,0.000617171,0.000617171,0.000617171,0.000617171,0.000617171,0.000617171,0.000617171,0.000617171,0.000617171,0.000617171
RESP,KAZ,0.00039838,0.000424631,0.00045088,0.000477134,0.000489081,0.000501028,0.000512975,0.000512975,0.000512975,0.000512975,0.000512975,0.000512975,0.000512975,0.000512975,0.000512975,0.000512975,0.000512975,0.000512975,0.000512975,0.000512975,0.000512975
