Region,Country,ISO 3,Pollutant,2000,2005,2010,2020,2030,2040,2050,2060,2070,2080,2090,2100,,
China,CHINA,CHN,BC,1,1,1,1,1,1,1,1,1,1,1,1,,
China,CHINA,CHN,CH4,1,1,1,1,1,1,1,1,1,1,1,1,,
China,CHINA,CHN,CO2,1,1,1,1,1,1,1,1,1,1,1,1,,
China,CHINA,CHN,CO,1,1,1,1,1,1,1,1,1,1,1,1,,
China,CHINA,CHN,N2O,1,1,1,1,1,1,1,1,1,1,1,1,,
China,CHINA,CHN,NH3,1,1,1,1,1,1,1,1,1,1,1,1,,
China,CHINA,CHN,NOx,1,1,1,1,1,1,1,1,1,1,1,1,,
China,CHINA,CHN,OC,1,1,1,1,1,1,1,1,1,1,1,1,,
China,CHINA,CHN,SO2,1,1,1,1,1,1,1,1,1,1,1,1,,
China,CHINA,CHN,NMVOC,1,1,1,1,1,1,1,1,1,1,1,1,,
Colombia,COLOMBIA,COL,BC,1,1,1,1,1,1,1,1,1,1,1,1,,
Colombia,COLOMBIA,COL,CH4,1,1,1,1,1,1,1,1,1,1,1,1,,
Colombia,COLOMBIA,COL,CO2,1,1,1,1,1,1,1,1,1,1,1,1,,
Colombia,COLOMBIA,COL,CO,1,1,1,1,1,1,1,1,1,1,1,1,,
Colombia,COLOMBIA,COL,N2O,1,1,1,1,1,1,1,1,1,1,1,1,,
Colombia,COLOMBIA,COL,NH3,1,1,1,1,1,1,1,1,1,1,1,1,,
Colombia,COLOMBIA,COL,NOx,1,1,1,1,1,1,1,1,1,1,1,1,,
Colombia,COLOMBIA,COL,OC,1,1,1,1,1,1,1,1,1,1,1,1,,
Colombia,COLOMBIA,COL,SO2,1,1,1,1,1,1,1,1,1,1,1,1,,
Colombia,COLOMBIA,COL,NMVOC,1,1,1,1,1,1,1,1,1,1,1,1,,
EU-12,BULGARIA,BGR,BC,0.054856146,0.055964445,0.061278592,0.087491738,0.106969995,0.123752979,0.141801648,0.155419819,0.172351992,0.192326291,0.209395552,0.218329966,,
EU-12,CYPRUS,CYP,BC,0.005433042,0.005782476,0.005445216,0.003231375,0.001749708,0.001651341,0.001029404,0.000883299,0.00078469,0.000578106,0.000430078,0.000393607,,
EU-12,CZECH REPUBLIC,CZE,BC,0.142652658,0.144356715,0.137264046,0.122225803,0.129045422,0.128096045,0.119234947,0.110353558,0.104856849,0.097808116,0.092009495,0.090299714,,
EU-12,ESTONIA,EST,BC,0.016132776,0.01602241,0.019768474,0.029635959,0.033148631,0.036398796,0.040322621,0.044078722,0.042721891,0.041270721,0.041139609,0.040308142,,
EU-12,HUNGARY,HUN,BC,0.080820813,0.082957235,0.082444218,0.089963547,0.103775801,0.10784467,0.105203502,0.101183554,0.09997542,0.09757151,0.095201026,0.094145219,,
EU-12,LATVIA,LVA,BC,0.035914258,0.034962959,0.042895014,0.061125775,0.066794137,0.074320105,0.089296888,0.102202443,0.109926025,0.120894031,0.130126232,0.133380521,,
EU-12,LITHUANIA,LTU,BC,0.055986068,0.051304541,0.061842355,0.072017184,0.069810876,0.077150418,0.093758499,0.10408347,0.0979102,0.090349416,0.080398032,0.074485769,,
EU-12,MALTA,MLT,BC,1.58503E-05,1.65057E-05,1.54912E-05,1.42412E-05,8.00323E-06,9.5645E-06,9.34999E-06,9.44432E-06,9.3301E-06,7.95444E-06,5.85244E-06,6.2587E-06,,
EU-12,POLAND,POL,BC,0.354513042,0.348352906,0.338748057,0.325197365,0.286022292,0.243699675,0.218812939,0.20150497,0.192347076,0.183650764,0.177350508,0.173047746,,
EU-12,ROMANIA,ROU,BC,0.192714482,0.200257325,0.192659893,0.145527752,0.136711486,0.144638734,0.139861817,0.137001434,0.138369737,0.135541024,0.133239921,0.134174702,,
EU-12,SLOVAKIA,SVK,BC,0.046154177,0.045668884,0.043875472,0.047067362,0.050645714,0.049042486,0.040445477,0.034924393,0.033156168,0.032921935,0.033926231,0.03470708,,
EU-12,SLOVENIA,SVN,BC,0.014806687,0.014353599,0.013763172,0.0165019,0.015317933,0.013395186,0.010222909,0.008354893,0.007590622,0.007080131,0.006777462,0.006721275,,
EU-12,BULGARIA,BGR,CH4,0.071595507,0.070793733,0.070288638,0.067866092,0.06761934,0.067124547,0.066063514,0.064949226,0.064019877,0.06269601,0.060701981,0.058227354,,
EU-12,CYPRUS,CYP,CH4,0.00276762,0.002565445,0.002377457,0.002076054,0.00187853,0.001682901,0.00167898,0.00168637,0.001700885,0.001687477,0.001643455,0.001672777,,
EU-12,CZECH REPUBLIC,CZE,CH4,0.129149415,0.127749401,0.128188621,0.12660948,0.126375012,0.125485393,0.123103718,0.12059509,0.119051072,0.116447646,0.11254431,0.10806175,,
EU-12,ESTONIA,EST,CH4,0.009588618,0.010967626,0.01161396,0.015431863,0.015650116,0.016513607,0.018175523,0.019380187,0.020121155,0.021571099,0.023978619,0.026836142,,
EU-12,HUNGARY,HUN,CH4,0.07472203,0.074540817,0.077049027,0.078523456,0.079244035,0.078400209,0.077084841,0.076551192,0.076893498,0.076016511,0.074186742,0.072231769,,
EU-12,LATVIA,LVA,CH4,0.012154586,0.014686824,0.015945138,0.020518978,0.020656089,0.022089484,0.024405903,0.026581032,0.027999854,0.030632882,0.034863041,0.039784169,,
EU-12,LITHUANIA,LTU,CH4,0.033633238,0.038202822,0.040238871,0.051524801,0.052214362,0.056198081,0.063399489,0.06879476,0.072366511,0.079955025,0.093180522,0.109224746,,
EU-12,MALTA,MLT,CH4,3.27637E-05,3.06738E-05,2.8481E-05,2.52508E-05,2.33655E-05,2.10982E-05,2.07644E-05,2.15916E-05,2.21452E-05,2.21154E-05,2.17072E-05,2.07983E-05,,
EU-12,POLAND,POL,CH4,0.442708137,0.438670179,0.434249871,0.424731467,0.423959459,0.423090786,0.418294832,0.412550683,0.406667143,0.40004196,0.390256388,0.37778,,
EU-12,ROMANIA,ROU,CH4,0.157861619,0.156593228,0.154453865,0.1484926,0.148630948,0.146887749,0.146199093,0.147611876,0.149738825,0.150175837,0.149339619,0.148475875,,
EU-12,SLOVAKIA,SVK,CH4,0.044011812,0.043762448,0.044136607,0.043581512,0.043557125,0.042951149,0.042312875,0.041995851,0.041885519,0.041359728,0.040300113,0.039096063,,
EU-12,SLOVENIA,SVN,CH4,0.021774654,0.021436803,0.021429463,0.020618446,0.020191618,0.019554995,0.019260468,0.019282142,0.019533517,0.01939371,0.018983501,0.018588559,,
EU-12,BULGARIA,BGR,CO2,0.126166963,0.158006923,0.195733802,0.241025074,0.241763145,0.235240693,0.226741146,0.226733868,0.225065528,0.231099539,0.24055392,0.243554641,,
EU-12,CYPRUS,CYP,CO2,0.00085734,0.00133628,0.001624457,0.001569098,0.001272638,0.001125245,0.001034903,0.00106655,0.001096339,0.001047029,0.000934738,0.000838206,,
EU-12,CZECH REPUBLIC,CZE,CO2,0.179572682,0.158658766,0.135548987,0.108033467,0.097217413,0.089269261,0.08378849,0.083934222,0.085040216,0.085079821,0.083437019,0.082296121,,
EU-12,ESTONIA,EST,CO2,0.016325966,0.027977133,0.047362254,0.096660138,0.136311866,0.174261418,0.205006891,0.201119581,0.197932435,0.198269243,0.202277404,0.205533668,,
EU-12,HUNGARY,HUN,CO2,0.08106017,0.087138471,0.09600277,0.111034762,0.110756674,0.105925524,0.100811698,0.10172192,0.102618749,0.100625932,0.096896469,0.094960595,,
EU-12,LATVIA,LVA,CO2,0.012632233,0.016452536,0.024806263,0.045519645,0.06055241,0.071818678,0.079723597,0.077862687,0.076366902,0.073428284,0.070700677,0.070338801,,
EU-12,LITHUANIA,LTU,CO2,0.020624317,0.024561472,0.029506538,0.037094957,0.040092498,0.041145736,0.041201098,0.042061979,0.04395793,0.045114836,0.045276201,0.046268035,,
EU-12,MALTA,MLT,CO2,0,0,0,0,0,0,0,0,0,0,0,0,,
EU-12,POLAND,POL,CO2,0.369373368,0.342478701,0.299193097,0.220094988,0.189759775,0.171572952,0.159776144,0.163172491,0.164537859,0.163615041,0.1613977,0.158512561,,
EU-12,ROMANIA,ROU,CO2,0.116858185,0.107880139,0.094844345,0.071412399,0.061655512,0.054258113,0.049812563,0.050777951,0.052097858,0.052893256,0.053471424,0.054790611,,
EU-12,SLOVAKIA,SVK,CO2,0.054467359,0.05552405,0.055604378,0.046612222,0.039291436,0.034351251,0.031356068,0.031365642,0.031284224,0.030030065,0.028422964,0.027799393,,
EU-12,SLOVENIA,SVN,CO2,0.022061417,0.019985529,0.019773109,0.020943249,0.021326635,0.021031129,0.020747402,0.020183109,0.02000196,0.018796954,0.016631483,0.015107367,,
EU-12,BULGARIA,BGR,CO,0.080201989,0.079687847,0.082953538,0.088391671,0.089199054,0.090146782,0.091275897,0.095093635,0.101638293,0.112941456,0.129151309,0.150775245,,
EU-12,CYPRUS,CYP,CO,0.002174697,0.001544095,0.00117219,0.000841768,0.000747368,0.000701526,0.000575766,0.000454705,0.000280003,0.000193471,0.000152115,0.00013378,,
EU-12,CZECH REPUBLIC,CZE,CO,0.127306244,0.124988271,0.119730709,0.11259702,0.107994696,0.103142991,0.096656107,0.087757445,0.083660562,0.083397168,0.085458712,0.09053161,,
EU-12,ESTONIA,EST,CO,0.035091914,0.037757308,0.046295345,0.059386541,0.063555663,0.06913368,0.074488806,0.079636882,0.082692329,0.08623317,0.086922838,0.083695453,,
EU-12,HUNGARY,HUN,CO,0.067575326,0.065457129,0.065318475,0.067024903,0.066355394,0.064039012,0.060621209,0.057905149,0.056759387,0.057561498,0.060414455,0.065798013,,
EU-12,LATVIA,LVA,CO,0.075835583,0.081440604,0.099689663,0.125792118,0.134101736,0.145496021,0.156151226,0.167371257,0.178024024,0.187550133,0.188756641,0.178831974,,
EU-12,LITHUANIA,LTU,CO,0.076090763,0.081972691,0.100337427,0.128888751,0.138042758,0.150013934,0.16297033,0.170116561,0.166562239,0.149747157,0.126531294,0.093190115,,
EU-12,MALTA,MLT,CO,2.59905E-05,2.08036E-05,1.43301E-05,1.2359E-05,1.28039E-05,1.30366E-05,1.25955E-05,1.24531E-05,1.16083E-05,9.74214E-06,7.92554E-06,7.01656E-06,,
EU-12,POLAND,POL,CO,0.316233625,0.315078946,0.284091082,0.235688186,0.223978432,0.208593001,0.193583311,0.182597312,0.175223999,0.170814603,0.16922212,0.175081582,,
EU-12,ROMANIA,ROU,CO,0.147342565,0.143037495,0.136294977,0.124226598,0.12193985,0.116619829,0.114047951,0.111842295,0.110535569,0.10867187,0.11150474,0.119110545,,
EU-12,SLOVAKIA,SVK,CO,0.046357619,0.046854952,0.044325612,0.03927563,0.037805277,0.03698921,0.036201727,0.035019927,0.033600301,0.032910093,0.032881183,0.034123818,,
EU-12,SLOVENIA,SVN,CO,0.025763684,0.022159857,0.019776652,0.017874454,0.016266969,0.015110977,0.013415075,0.012192379,0.011011687,0.009969639,0.008996668,0.008720848,,
EU-12,BULGARIA,BGR,N2O,0.096786839,0.121072384,0.148958675,0.194874258,0.20596366,0.208124181,0.204607606,0.201794996,0.198644982,0.197423476,0.197840874,0.198611025,,
EU-12,CYPRUS,CYP,N2O,0.000896675,0.00136252,0.0016397,0.001570161,0.001264605,0.001137345,0.001074682,0.00112113,0.001153225,0.001150541,0.001098282,0.001018852,,
EU-12,CZECH REPUBLIC,CZE,N2O,0.091379753,0.079864012,0.067389366,0.053655107,0.048315167,0.045277015,0.043364352,0.043929316,0.044284192,0.044521147,0.044494258,0.043840045,,
EU-12,ESTONIA,EST,N2O,0.007786204,0.013315227,0.022771047,0.048934184,0.070742516,0.090387264,0.107673113,0.105370995,0.103125773,0.10213435,0.103213167,0.104585412,,
EU-12,HUNGARY,HUN,N2O,0.110259495,0.121528229,0.138843342,0.1611015,0.161108962,0.157969255,0.153906563,0.155830345,0.158164073,0.159525422,0.159745833,0.159843541,,
EU-12,LATVIA,LVA,N2O,0.016500624,0.024442399,0.037121887,0.066092923,0.084759609,0.097182986,0.10673041,0.10363248,0.100765115,0.097873085,0.095800585,0.095520379,,
EU-12,LITHUANIA,LTU,N2O,0.028598979,0.034156452,0.041301968,0.052838024,0.056769227,0.057409254,0.057709838,0.058134259,0.05949732,0.060927015,0.061411834,0.062105123,,
EU-12,MALTA,MLT,N2O,0,0,0,0,0,0,0,0,0,0,0,0,,
EU-12,POLAND,POL,N2O,0.382776629,0.357747014,0.318517526,0.241674947,0.21314742,0.198493434,0.189196456,0.192932808,0.194797985,0.194794185,0.193243197,0.19012461,,
EU-12,ROMANIA,ROU,N2O,0.209209169,0.191454824,0.168127001,0.12937145,0.112925205,0.101769056,0.094885138,0.096084778,0.098360742,0.100638374,0.102884761,0.105405123,,
EU-12,SLOVAKIA,SVK,N2O,0.035204636,0.03721973,0.038401315,0.032578909,0.027920297,0.025360965,0.023981553,0.024572431,0.024974885,0.025186793,0.025076108,0.024644354,,
EU-12,SLOVENIA,SVN,N2O,0.020600998,0.017837208,0.016928172,0.017308538,0.017083332,0.016889244,0.016870291,0.016596462,0.016231708,0.015825611,0.015191102,0.014301537,,
EU-12,BULGARIA,BGR,NH3,0.155224014,0.156279357,0.15708816,0.156405062,0.156492891,0.156563464,0.156528578,0.156520046,0.156647855,0.156729452,0.156888322,0.156955388,,
EU-12,CYPRUS,CYP,NH3,0.004870999,0.004185463,0.003664636,0.003472448,0.003344891,0.003292694,0.003272196,0.003302865,0.003014013,0.002716928,0.002457459,0.002228966,,
EU-12,CZECH REPUBLIC,CZE,NH3,0.153173498,0.153926015,0.154371939,0.153507424,0.153476006,0.153447153,0.153374505,0.153294107,0.153241211,0.153266701,0.153253464,0.153289475,,
EU-12,ESTONIA,EST,NH3,0.011892989,0.01119145,0.010668716,0.011415346,0.011419231,0.011449327,0.011484535,0.011563748,0.011530622,0.011480352,0.011439978,0.011400537,,
EU-12,HUNGARY,HUN,NH3,0.104986387,0.105551757,0.10593265,0.105527931,0.105526789,0.10551829,0.105506817,0.105401331,0.105490465,0.105587279,0.105656475,0.105723122,,
EU-12,LATVIA,LVA,NH3,0.019705453,0.018347353,0.017353639,0.018309029,0.018248945,0.018249117,0.018287436,0.018400256,0.018274621,0.018123508,0.017987634,0.017854354,,
EU-12,LITHUANIA,LTU,NH3,0.034858761,0.032781186,0.031259186,0.033450871,0.033461749,0.033543971,0.033655809,0.033878556,0.033783509,0.033652616,0.033529107,0.033409593,,
EU-12,MALTA,MLT,NH3,5.62969E-07,3.83333E-07,3.12064E-07,2.13347E-07,1.57263E-07,1.11813E-07,8.12637E-08,6.6566E-08,5.10939E-08,3.70461E-08,2.734E-08,2.16198E-08,,
EU-12,POLAND,POL,NH3,0.117494531,0.117318469,0.11717479,0.116444613,0.11624636,0.115989095,0.115896703,0.115823593,0.115710395,0.115655894,0.115578654,0.115544148,,
EU-12,ROMANIA,ROU,NH3,0.349920448,0.352652693,0.354768746,0.354185698,0.354580283,0.354823169,0.354925922,0.354791178,0.355387964,0.355970836,0.356461662,0.356906052,,
EU-12,SLOVAKIA,SVK,NH3,0.040764246,0.041009168,0.041196031,0.040951037,0.040959029,0.040935861,0.04091636,0.040882564,0.040902816,0.040924393,0.040956006,0.040981287,,
EU-12,SLOVENIA,SVN,NH3,0.007108112,0.006756707,0.006521196,0.006330328,0.006243668,0.006187747,0.00615106,0.00614169,0.006016479,0.005892005,0.005791213,0.005707057,,
EU-12,BULGARIA,BGR,NOx,0.094880586,0.095614118,0.094598324,0.096111853,0.098164294,0.103556076,0.10784196,0.110933521,0.115367543,0.12115092,0.128185493,0.135357892,,
EU-12,CYPRUS,CYP,NOx,0.006839936,0.005908632,0.00658025,0.004914696,0.003197274,0.002391877,0.001681465,0.001331957,0.001065756,0.000904921,0.000937914,0.000995984,,
EU-12,CZECH REPUBLIC,CZE,NOx,0.156795607,0.155833079,0.149934874,0.142969535,0.141800386,0.145561699,0.142431069,0.143666456,0.140563986,0.142816641,0.150316206,0.160168943,,
EU-12,ESTONIA,EST,NOx,0.010232712,0.01162377,0.014074103,0.019537698,0.020762661,0.021270765,0.023098643,0.025063807,0.027780419,0.029436443,0.030599022,0.026163504,,
EU-12,HUNGARY,HUN,NOx,0.096972309,0.095614118,0.095292199,0.095292001,0.09593175,0.097802961,0.099239957,0.098293137,0.098148187,0.09973466,0.102229903,0.107294515,,
EU-12,LATVIA,LVA,NOx,0.017457526,0.019830727,0.02382305,0.031356177,0.033021359,0.03353357,0.03648155,0.038760701,0.043026947,0.047085836,0.050184777,0.042553932,,
EU-12,LITHUANIA,LTU,NOx,0.024217977,0.027579907,0.033618255,0.049210026,0.052329484,0.051581014,0.055188644,0.058202366,0.06277667,0.065134367,0.063147689,0.04719091,,
EU-12,MALTA,MLT,NOx,5.56817E-05,4.43336E-05,5.06124E-05,3.7524E-05,2.58434E-05,2.58023E-05,2.43301E-05,2.10925E-05,1.8581E-05,1.47182E-05,1.14687E-05,8.99864E-06,,
EU-12,POLAND,POL,NOx,0.33526147,0.337575413,0.335199563,0.314003226,0.306941007,0.291044589,0.2809686,0.273843547,0.267940047,0.262183912,0.257769969,0.262762078,,
EU-12,ROMANIA,ROU,NOx,0.181770787,0.177258947,0.173468809,0.17639426,0.178535887,0.183784452,0.185712729,0.187247482,0.187311429,0.183229385,0.175319298,0.177750818,,
EU-12,SLOVAKIA,SVK,NOx,0.047565796,0.046830153,0.048010384,0.046687405,0.046951082,0.047380451,0.047003158,0.04401495,0.040014096,0.034587821,0.029348867,0.027854068,,
EU-12,SLOVENIA,SVN,NOx,0.027949612,0.026286803,0.025349575,0.0234856,0.022338973,0.022066744,0.020327893,0.018620984,0.015986339,0.013720376,0.011949394,0.011898356,,
EU-12,BULGARIA,BGR,OC,0.076795373,0.077704618,0.110214484,0.187469271,0.203419104,0.21477722,0.230458233,0.244133811,0.255932414,0.266055918,0.274498311,0.27886415,,
EU-12,CYPRUS,CYP,OC,0.001983494,0.001667664,0.002188767,0.001271514,0.000772549,0.000528911,0.000310413,0.000203845,0.000148444,0.000102905,7.10631E-05,5.25114E-05,,
EU-12,CZECH REPUBLIC,CZE,OC,0.08490756,0.093793988,0.079969346,0.090190588,0.085291912,0.083614378,0.076727959,0.072632283,0.070185239,0.068264973,0.066565017,0.065712542,,
EU-12,ESTONIA,EST,OC,0.022456595,0.019244148,0.032358291,0.016427007,0.017559447,0.014493,0.01417501,0.014320067,0.013766931,0.013212473,0.012901091,0.012509197,,
EU-12,HUNGARY,HUN,OC,0.073962546,0.082873601,0.070855745,0.078827916,0.076711728,0.07573723,0.073474892,0.071642742,0.070441775,0.069786198,0.06931659,0.06897401,,
EU-12,LATVIA,LVA,OC,0.072159837,0.06287716,0.110965605,0.110270235,0.120942912,0.124463697,0.133780743,0.143200666,0.15105445,0.15716156,0.162293419,0.166938848,,
EU-12,LITHUANIA,LTU,OC,0.092118393,0.078092899,0.120880401,0.049685774,0.049640913,0.044383326,0.043583258,0.044571737,0.043580944,0.042895376,0.042245719,0.042174751,,
EU-12,MALTA,MLT,OC,6.2966E-06,5.14229E-06,7.11562E-06,7.91043E-06,1.77036E-06,1.42788E-06,1.22741E-06,1.05202E-06,8.76901E-07,6.41608E-07,4.60188E-07,3.52377E-07,,
EU-12,POLAND,POL,OC,0.238807342,0.254809023,0.2189768,0.244331988,0.236453924,0.23060291,0.217393707,0.202290378,0.18938395,0.178585479,0.16904878,0.16290084,,
EU-12,ROMANIA,ROU,OC,0.282252611,0.270582915,0.196743619,0.147586393,0.134799799,0.13505382,0.136393648,0.135764975,0.135300119,0.134501646,0.134052717,0.133185242,,
EU-12,SLOVAKIA,SVK,OC,0.046587133,0.048729192,0.046704702,0.060574589,0.062400335,0.064242782,0.062866498,0.061351519,0.060738677,0.060278542,0.060007374,0.059862608,,
EU-12,SLOVENIA,SVN,OC,0.00796282,0.009619647,0.010135126,0.013356815,0.012005607,0.012101298,0.010834411,0.009886925,0.009466179,0.009154288,0.008999458,0.008824946,,
EU-12,BULGARIA,BGR,SO2,0.248333631,0.253973603,0.221452471,0.255263074,0.273574261,0.305262053,0.274005634,0.287924745,0.30822792,0.349409546,0.362757623,0.364374222,,
EU-12,CYPRUS,CYP,SO2,0.015280587,0.013765688,0.016804145,0.015276385,0.007367628,0.003062854,0.002089056,0.001510392,0.001207532,0.001180315,0.000883448,0.000735061,,
EU-12,CZECH REPUBLIC,CZE,SO2,0.072958542,0.072093742,0.078486426,0.070919675,0.066548136,0.064050794,0.067614464,0.068630148,0.071628446,0.069606319,0.073095306,0.06887957,,
EU-12,ESTONIA,EST,SO2,0.021335978,0.021658976,0.027872744,0.039316244,0.044473426,0.052169827,0.071437798,0.086465609,0.094160387,0.103425226,0.100047969,0.136202539,,
EU-12,HUNGARY,HUN,SO2,0.115327006,0.116573832,0.102233602,0.0939626,0.095159327,0.096439477,0.083269468,0.082761829,0.085474732,0.08771656,0.094058489,0.094001372,,
EU-12,LATVIA,LVA,SO2,0.002473702,0.002933629,0.009225174,0.014231692,0.015411444,0.014470015,0.019288894,0.020749982,0.01603744,0.011125987,0.008574414,0.008876946,,
EU-12,LITHUANIA,LTU,SO2,0.008943383,0.009754767,0.022849612,0.03397339,0.036647963,0.032982219,0.038767233,0.034899301,0.019159199,0.010944885,0.006651476,0.00621343,,
EU-12,MALTA,MLT,SO2,3.09996E-06,2.7228E-06,2.42785E-06,2.72814E-06,2.96255E-06,2.24214E-06,1.71447E-06,1.42573E-06,1.46613E-06,1.69134E-06,1.43629E-06,1.38754E-06,,
EU-12,POLAND,POL,SO2,0.344680336,0.335014784,0.349043226,0.309766158,0.296606903,0.279473908,0.299838975,0.293215858,0.292717824,0.266102436,0.267753427,0.244645704,,
EU-12,ROMANIA,ROU,SO2,0.117133506,0.119967689,0.115354922,0.116945828,0.119600694,0.114204643,0.106261141,0.091800815,0.083049517,0.076417344,0.067578679,0.061658673,,
EU-12,SLOVAKIA,SVK,SO2,0.032131626,0.032575881,0.038587147,0.036737347,0.032999367,0.031733745,0.032825565,0.028505873,0.025351958,0.021590557,0.016274049,0.012327411,,
EU-12,SLOVENIA,SVN,SO2,0.021398603,0.021684687,0.018088103,0.013604877,0.011607888,0.006148221,0.004600057,0.003534023,0.002983579,0.002479135,0.002323682,0.002083683,,
EU-12,BULGARIA,BGR,NMVOC,0.077598841,0.077058024,0.078398296,0.077968582,0.078062712,0.077873149,0.080289921,0.085096981,0.090931944,0.099593557,0.10947451,0.11900591,,
EU-12,CYPRUS,CYP,NMVOC,0.003440077,0.002601642,0.002110765,0.001286068,0.000923297,0.000787296,0.000606322,0.000376667,0.000215338,0.000143244,0.000116862,0.000102916,,
EU-12,CZECH REPUBLIC,CZE,NMVOC,0.1304034,0.1313523,0.130519943,0.128551732,0.126083459,0.123200328,0.111983311,0.102229475,0.097837644,0.09312123,0.091459134,0.091222849,,
EU-12,ESTONIA,EST,NMVOC,0.018279299,0.018056583,0.018674226,0.021065292,0.022925847,0.026188305,0.029557021,0.031508237,0.034218364,0.036701605,0.038104133,0.03969266,,
EU-12,HUNGARY,HUN,NMVOC,0.125320053,0.126520608,0.127066749,0.126457876,0.125677486,0.123859153,0.118478499,0.116896798,0.116197709,0.116376451,0.118597386,0.120393261,,
EU-12,LATVIA,LVA,NMVOC,0.039769406,0.039061992,0.040936536,0.044174849,0.047318994,0.053878732,0.061156504,0.065649524,0.072499514,0.079097855,0.084547864,0.090394042,,
EU-12,LITHUANIA,LTU,NMVOC,0.043353684,0.043883723,0.04591669,0.052192113,0.057381313,0.065842999,0.073121737,0.076968103,0.081348734,0.08145599,0.078235571,0.077457442,,
EU-12,MALTA,MLT,NMVOC,4.24563E-05,3.24222E-05,2.40698E-05,1.6299E-05,1.31825E-05,1.19247E-05,1.11044E-05,9.92253E-06,8.82338E-06,7.68777E-06,6.73311E-06,6.00705E-06,,
EU-12,POLAND,POL,NMVOC,0.27258149,0.276601943,0.275823874,0.281127705,0.278207153,0.268339538,0.254720948,0.250228066,0.242319777,0.232426777,0.224232301,0.216210585,,
EU-12,ROMANIA,ROU,NMVOC,0.199339803,0.195808074,0.193216998,0.18392871,0.182339648,0.178014592,0.187264893,0.194297852,0.194145282,0.19667846,0.197355142,0.193868825,,
EU-12,SLOVAKIA,SVK,NMVOC,0.051129129,0.051504846,0.051803306,0.051844974,0.051546908,0.052580846,0.053659648,0.050805487,0.047657601,0.044353,0.040761132,0.036809852,,
EU-12,SLOVENIA,SVN,NMVOC,0.038742362,0.037517843,0.035508547,0.031385798,0.02952,0.029423137,0.029150093,0.025932887,0.022619269,0.020044144,0.017109232,0.01483565,,
EU-15,AUSTRIA,AUT,BC,0.038077565,0.039121751,0.042105673,0.049913248,0.045899499,0.0439144,0.041733168,0.037333253,0.033622775,0.028665558,0.023406204,0.020628501,,
EU-15,BELGIUM,BEL,BC,0.04115028,0.040116953,0.035503093,0.0229035,0.01763475,0.015525166,0.013064018,0.011848626,0.010152632,0.007733867,0.00570562,0.005167353,,
EU-15,GERMANY,DEU,BC,0.194996897,0.192932004,0.186978215,0.161271277,0.146898707,0.138805826,0.125711568,0.114027517,0.097680279,0.071620577,0.047971272,0.042893434,,
EU-15,DENMARK,DNK,BC,0.013760943,0.013977447,0.015382302,0.019201494,0.02169056,0.02120049,0.020604152,0.019025264,0.016866993,0.013723427,0.010372554,0.007776992,,
EU-15,SPAIN,ESP,BC,0.120317875,0.123061929,0.129063349,0.150101433,0.182054474,0.191598956,0.205337429,0.214407402,0.223394983,0.238484971,0.25316184,0.254669932,,
EU-15,FINLAND,FIN,BC,0.019668388,0.021520395,0.02736845,0.048721797,0.065843441,0.070954168,0.077001536,0.079869665,0.082110747,0.085713659,0.085412613,0.076652739,,
EU-15,FRANCE,FRA,BC,0.212047452,0.215375534,0.21221221,0.193717016,0.147487683,0.139310299,0.121263017,0.107048614,0.09105396,0.067692997,0.051040117,0.051767938,,
EU-15,UNITED KINGDOM,GBR,BC,0.121974731,0.113178539,0.104208812,0.081071794,0.067508821,0.061167387,0.057831162,0.056878058,0.056115189,0.053963795,0.048650853,0.044105024,,
EU-15,GREECE,GRC,BC,0.021469842,0.022014564,0.024479822,0.029754338,0.033876268,0.031025107,0.029866099,0.029877458,0.031180768,0.034441411,0.038550132,0.041209796,,
EU-15,IRELAND,IRL,BC,0.015381649,0.016022759,0.017957877,0.022797121,0.020796941,0.020342885,0.020053683,0.01883916,0.017608399,0.015658338,0.012847659,0.010959383,,
EU-15,ITALY,ITA,BC,0.106550908,0.106383709,0.101125711,0.082795142,0.079572672,0.076705164,0.071112807,0.073549881,0.077801323,0.082652457,0.085841822,0.100310214,,
EU-15,LUXEMBOURG,LUX,BC,0.003596884,0.003853836,0.003551258,0.002181843,0.001572159,0.00150106,0.001277918,0.00117168,0.001066235,0.000935111,0.000946406,0.001000742,,
EU-15,NETHERLANDS,NLD,BC,0.034673479,0.032162197,0.028103651,0.016222869,0.01056704,0.007978245,0.006029547,0.005276826,0.004726465,0.004029813,0.003455849,0.003219368,,
EU-15,PORTUGAL,PRT,BC,0.026991692,0.029107955,0.033316463,0.049189867,0.074332817,0.084776737,0.100108397,0.115306983,0.13285074,0.160510955,0.193859448,0.210848137,,
EU-15,SWEDEN,SWE,BC,0.029341415,0.031170427,0.038643113,0.070157261,0.084264169,0.09519411,0.109005499,0.115539613,0.123768513,0.134173065,0.138777612,0.128790448,,
EU-15,AUSTRIA,AUT,CH4,0.02545866,0.025882266,0.02650339,0.02754317,0.028527332,0.029460142,0.029775645,0.030171239,0.030535161,0.030791249,0.031028106,0.031015732,,
EU-15,BELGIUM,BEL,CH4,0.032845182,0.032927659,0.032759352,0.032717327,0.032812231,0.032856315,0.032986617,0.033393285,0.033539458,0.033524012,0.033530271,0.033595377,,
EU-15,GERMANY,DEU,CH4,0.192248325,0.191117174,0.192407991,0.192426755,0.192684012,0.192116882,0.191562235,0.18765196,0.186330322,0.186399864,0.186496377,0.186514336,,
